iter	Passed	Remaining
6336	43752	48634
6337	43760	48627
6338	43766	48620
6339	43774	48614
6340	43781	48607
6341	43788	48601
6342	43795	48594
6343	43802	48587
6344	43809	48580
6345	43816	48573
6346	43823	48567
6347	43830	48560
6348	43837	48553
6349	43844	48546
6350	43850	48539
6351	43857	48532
6352	43865	48526
6353	43872	48519
6354	43879	48512
6355	43885	48505
6356	43892	48498
6357	43900	48491
6358	43906	48484
6359	43913	48478
6360	43921	48471
6361	43928	48464
6362	43935	48457
6363	43942	48451
6364	43949	48444
6365	43956	48437
6366	43963	48431
6367	43970	48424
6368	43977	48417
6369	43984	48410
6370	43991	48404
6371	43998	48397
6372	44005	48390
6373	44012	48383
6374	44019	48376
6375	44026	48369
6376	44033	48362
6377	44040	48356
6378	44047	48349
6379	44054	48342
6380	44061	48336
6381	44068	48329
6382	44075	48322
6383	44082	48315
6384	44089	48308
6385	44096	48301
6386	44103	48294
6387	44110	48287
6388	44117	48281
6389	44124	48274
6390	44131	48268
6391	44139	48261
6392	44146	48254
6393	44153	48248
6394	44160	48241
6395	44167	48235
6396	44174	48228
6397	44181	48221
6398	44189	48215
6399	44195	48208
6400	44203	48201
6401	44210	48194
6402	44217	48188
6403	44224	48181
6404	44231	48174
6405	44238	48167
6406	44245	48160
6407	44251	48153
6408	44258	48146
6409	44266	48140
6410	44273	48134
6411	44280	48127
6412	44287	48120
6413	44295	48114
6414	44302	48107
6415	44309	48100
6416	44316	48094
6417	44323	48087
6418	44330	48080
6419	44337	48073
6420	44344	48066
6421	44351	48059
6422	44358	48052
6423	44365	48046
6424	44372	48039
6425	44378	48032
6426	44386	48025
6427	44393	48019
6428	44400	48012
6429	44407	48005
6430	44413	47998
6431	44420	47991
6432	44427	47984
6433	44434	47977
6434	44441	47970
6435	44448	47963
6436	44455	47957
6437	44462	47950
6438	44469	47943
6439	44476	47936
6440	44483	47929
6441	44490	47923
6442	44498	47917
6443	44506	47911
6444	44513	47905
6445	44520	47898
6446	44527	47891
6447	44534	47884
6448	44541	47877
6449	44548	47870
6450	44555	47863
6451	44562	47856
6452	44569	47850
6453	44576	47843
6454	44583	47836
6455	44590	47829
6456	44597	47822
6457	44604	47816
6458	44611	47809
6459	44618	47803
6460	44626	47796
6461	44632	47789
6462	44639	47782
6463	44646	47775
6464	44653	47768
6465	44660	47761
6466	44667	47754
6467	44674	47747
6468	44681	47741
6469	44688	47734
6470	44695	47727
6471	44702	47721
6472	44709	47714
6473	44716	47707
6474	44723	47700
6475	44731	47694
6476	44738	47687
6477	44745	47680
6478	44751	47673
6479	44758	47666
6480	44765	47659
6481	44772	47652
6482	44779	47646
6483	44786	47639
6484	44794	47633
6485	44801	47626
6486	44808	47620
6487	44815	47613
6488	44822	47606
6489	44829	47599
6490	44836	47592
6491	44843	47585
6492	44850	47578
6493	44857	47572
6494	44864	47565
6495	44871	47558
6496	44878	47552
6497	44886	47545
6498	44892	47538
6499	44899	47531
6500	44906	47524
6501	44913	47518
6502	44920	47510
6503	44927	47503
6504	44934	47497
6505	44941	47490
6506	44948	47483
6507	44955	47476
6508	44962	47470
6509	44969	47463
6510	44976	47456
6511	44983	47449
6512	44989	47441
6513	44996	47434
6514	45003	47428
6515	45010	47421
6516	45017	47414
6517	45024	47407
6518	45031	47400
6519	45038	47393
6520	45045	47386
6521	45052	47380
6522	45059	47373
6523	45066	47367
6524	45073	47360
6525	45080	47352
6526	45087	47346
6527	45093	47338
6528	45100	47332
6529	45107	47325
6530	45114	47318
6531	45121	47311
6532	45128	47304
6533	45136	47298
6534	45143	47291
6535	45150	47284
6536	45157	47277
6537	45164	47271
6538	45171	47264
6539	45177	47257
6540	45184	47250
6541	45191	47243
6542	45198	47236
6543	45205	47229
6544	45212	47223
6545	45219	47216
6546	45226	47209
6547	45233	47202
6548	45240	47195
6549	45247	47188
6550	45254	47182
6551	45262	47175
6552	45269	47168
6553	45276	47162
6554	45283	47155
6555	45290	47148
6556	45296	47141
6557	45303	47134
6558	45310	47127
6559	45317	47120
6560	45325	47114
6561	45332	47107
6562	45338	47100
6563	45345	47093
6564	45352	47086
6565	45359	47079
6566	45366	47073
6567	45373	47066
6568	45380	47059
6569	45387	47052
6570	45394	47045
6571	45401	47038
6572	45408	47031
6573	45415	47025
6574	45422	47018
6575	45429	47011
6576	45436	47004
6577	45442	46997
6578	45449	46990
6579	45456	46983
6580	45464	46976
6581	45470	46969
6582	45477	46963
6583	45485	46956
6584	45492	46950
6585	45499	46943
6586	45506	46936
6587	45513	46929
6588	45520	46922
6589	45527	46915
6590	45534	46909
6591	45542	46903
6592	45549	46896
6593	45555	46889
6594	45562	46882
6595	45569	46875
6596	45576	46868
6597	45584	46862
6598	45591	46855
6599	45598	46848
6600	45605	46841
6601	45612	46835
6602	45619	46828
6603	45626	46821
6604	45633	46814
6605	45640	46807
6606	45647	46801
6607	45654	46793
6608	45661	46787
6609	45668	46780
6610	45674	46773
6611	45681	46766
6612	45688	46759
6613	45695	46752
6614	45702	46745
6615	45709	46738
6616	45715	46731
6617	45723	46725
6618	45730	46718
6619	45736	46711
6620	45744	46704
6621	45750	46697
6622	45757	46690
6623	45764	46683
6624	45771	46676
6625	45778	46669
6626	45785	46663
6627	45792	46656
6628	45800	46649
6629	45807	46643
6630	45814	46636
6631	45821	46629
6632	45828	46623
6633	45835	46616
6634	45842	46609
6635	45849	46602
6636	45856	46595
6637	45864	46589
6638	45871	46583
6639	45878	46576
6640	45885	46569
6641	45892	46563
6642	45899	46556
6643	45907	46549
6644	45914	46542
6645	45921	46536
6646	45928	46530
6647	45936	46523
6648	45944	46517
6649	45951	46511
6650	45959	46505
6651	45967	46499
6652	45974	46493
6653	45982	46487
6654	45990	46481
6655	45997	46474
6656	46005	46468
6657	46013	46462
6658	46020	46456
6659	46028	46449
6660	46036	46444
6661	46043	46437
6662	46052	46432
6663	46059	46425
6664	46067	46419
6665	46075	46414
6666	46083	46408
6667	46091	46402
6668	46098	46396
6669	46106	46390
6670	46114	46384
6671	46122	46377
6672	46129	46371
6673	46136	46364
6674	46143	46357
6675	46150	46351
6676	46157	46344
6677	46164	46337
6678	46171	46330
6679	46178	46323
6680	46184	46316
6681	46191	46309
6682	46198	46301
6683	46205	46294
6684	46212	46288
6685	46219	46281
6686	46226	46274
6687	46233	46268
6688	46240	46261
6689	46247	46254
6690	46254	46247
6691	46261	46240
6692	46268	46233
6693	46275	46227
6694	46282	46220
6695	46289	46213
6696	46296	46206
6697	46303	46200
6698	46310	46193
6699	46317	46186
6700	46325	46180
6701	46332	46173
6702	46339	46166
6703	46346	46159
6704	46353	46153
6705	46360	46146
6706	46368	46139
6707	46375	46133
6708	46382	46126
6709	46389	46119
6710	46396	46112
6711	46403	46106
6712	46409	46098
6713	46417	46092
6714	46424	46085
6715	46431	46078
6716	46438	46071
6717	46445	46064
6718	46452	46058
6719	46459	46051
6720	46465	46043
6721	46472	46037
6722	46480	46031
6723	46487	46024
6724	46494	46017
6725	46502	46011
6726	46508	46004
6727	46515	45997
6728	46523	45990
6729	46530	45983
6730	46536	45976
6731	46544	45970
6732	46550	45963
6733	46557	45956
6734	46564	45949
6735	46571	45942
6736	46578	45935
6737	46585	45928
6738	46592	45921
6739	46599	45914
6740	46606	45908
6741	46614	45902
6742	46621	45895
6743	46627	45888
6744	46634	45881
6745	46641	45874
6746	46648	45867
6747	46656	45861
6748	46663	45854
6749	46670	45847
6750	46677	45840
6751	46684	45834
6752	46691	45827
6753	46699	45820
6754	46706	45814
6755	46713	45807
6756	46720	45800
6757	46727	45794
6758	46734	45787
6759	46741	45780
6760	46748	45773
6761	46756	45767
6762	46763	45760
6763	46770	45753
6764	46777	45746
6765	46783	45739
6766	46790	45732
6767	46798	45726
6768	46805	45719
6769	46811	45712
6770	46819	45706
6771	46826	45699
6772	46833	45692
6773	46840	45685
6774	46847	45678
6775	46854	45671
6776	46861	45665
6777	46868	45658
6778	46876	45652
6779	46883	45646
6780	46891	45639
6781	46899	45633
6782	46906	45627
6783	46914	45621
6784	46922	45615
6785	46929	45608
6786	46937	45602
6787	46945	45596
6788	46953	45590
6789	46961	45584
6790	46969	45579
6791	46977	45573
6792	46985	45567
6793	46992	45560
6794	46999	45553
6795	47007	45547
6796	47014	45541
6797	47022	45535
6798	47029	45528
6799	47038	45523
6800	47045	45517
6801	47053	45511
6802	47061	45504
6803	47068	45498
6804	47076	45492
6805	47084	45486
6806	47092	45480
6807	47100	45474
6808	47107	45467
6809	47114	45461
6810	47122	45454
6811	47129	45448
6812	47136	45441
6813	47144	45435
6814	47151	45428
6815	47158	45422
6816	47165	45415
6817	47173	45408
6818	47179	45401
6819	47186	45394
6820	47193	45387
6821	47200	45380
6822	47207	45373
6823	47214	45366
6824	47221	45360
6825	47228	45353
6826	47235	45346
6827	47243	45340
6828	47249	45333
6829	47256	45326
6830	47263	45319
6831	47270	45312
6832	47277	45305
6833	47284	45298
6834	47291	45292
6835	47298	45285
6836	47305	45278
6837	47312	45271
6838	47319	45264
6839	47326	45257
6840	47333	45251
6841	47340	45244
6842	47347	45237
6843	47354	45230
6844	47361	45223
6845	47368	45216
6846	47375	45209
6847	47383	45203
6848	47391	45197
6849	47399	45191
6850	47407	45185
6851	47414	45179
6852	47422	45173
6853	47430	45167
6854	47438	45162
6855	47446	45155
6856	47453	45149
6857	47461	45142
6858	47469	45136
6859	47476	45130
6860	47484	45124
6861	47492	45118
6862	47500	45112
6863	47507	45106
6864	47515	45100
6865	47523	45094
6866	47531	45088
6867	47539	45081
6868	47547	45076
6869	47554	45069
6870	47562	45063
6871	47570	45057
6872	47577	45050
6873	47584	45044
6874	47592	45037
6875	47599	45031
6876	47606	45024
6877	47613	45017
6878	47620	45010
6879	47627	45003
6880	47634	44997
6881	47641	44990
6882	47649	44983
6883	47656	44976
6884	47663	44970
6885	47670	44963
6886	47677	44956
6887	47684	44949
6888	47691	44942
6889	47698	44935
6890	47704	44928
6891	47712	44922
6892	47719	44915
6893	47726	44908
6894	47733	44901
6895	47740	44894
6896	47746	44887
6897	47754	44881
6898	47761	44874
6899	47768	44867
6900	47775	44860
6901	47782	44854
6902	47790	44847
6903	47797	44841
6904	47804	44834
6905	47811	44827
6906	47817	44820
6907	47824	44813
6908	47831	44805
6909	47838	44799
6910	47844	44791
6911	47851	44785
6912	47859	44778
6913	47865	44771
6914	47873	44764
6915	47879	44757
6916	47886	44750
6917	47893	44743
6918	47901	44737
6919	47908	44730
6920	47914	44723
6921	47922	44716
6922	47929	44710
6923	47936	44703
6924	47943	44696
6925	47950	44689
6926	47957	44682
6927	47964	44676
6928	47971	44669
6929	47978	44662
6930	47985	44655
6931	47992	44648
6932	47999	44641
6933	48006	44635
6934	48013	44628
6935	48020	44621
6936	48027	44614
6937	48035	44608
6938	48042	44601
6939	48049	44594
6940	48056	44588
6941	48063	44581
6942	48070	44574
6943	48078	44567
6944	48086	44561
6945	48093	44555
6946	48100	44548
6947	48107	44541
6948	48114	44534
6949	48121	44528
6950	48128	44521
6951	48135	44514
6952	48142	44507
6953	48149	44500
6954	48156	44493
6955	48163	44486
6956	48170	44479
6957	48177	44472
6958	48184	44466
6959	48191	44459
6960	48198	44452
6961	48205	44445
6962	48212	44439
6963	48219	44432
6964	48227	44426
6965	48234	44419
6966	48241	44412
6967	48248	44405
6968	48255	44399
6969	48262	44392
6970	48269	44385
6971	48277	44378
6972	48284	44371
6973	48291	44365
6974	48298	44358
6975	48305	44351
6976	48312	44344
6977	48319	44338
6978	48326	44331
6979	48333	44324
6980	48340	44317
6981	48348	44311
6982	48355	44304
6983	48362	44297
6984	48369	44290
6985	48376	44283
6986	48383	44276
6987	48390	44269
6988	48397	44263
6989	48404	44256
6990	48411	44249
6991	48418	44242
6992	48425	44235
6993	48432	44229
6994	48440	44223
6995	48448	44217
6996	48455	44210
6997	48463	44204
6998	48471	44198
6999	48479	44192
7000	48487	44186
7001	48495	44180
7002	48502	44173
7003	48510	44167
7004	48517	44160
7005	48525	44155
7006	48533	44148
7007	48540	44142
7008	48548	44136
7009	48556	44129
7010	48563	44123
7011	48571	44117
7012	48578	44110
7013	48586	44104
7014	48594	44098
7015	48601	44092
7016	48609	44086
7017	48617	44079
7018	48624	44073
7019	48632	44067
7020	48639	44060
7021	48647	44054
7022	48655	44048
7023	48662	44041
7024	48670	44035
7025	48677	44029
7026	48685	44022
7027	48693	44016
7028	48700	44010
7029	48708	44003
7030	48715	43996
7031	48723	43990
7032	48731	43984
7033	48738	43978
7034	48746	43972
7035	48754	43966
7036	48762	43960
7037	48769	43953
7038	48777	43947
7039	48785	43941
7040	48792	43935
7041	48800	43928
7042	48807	43922
7043	48814	43915
7044	48821	43908
7045	48828	43901
7046	48835	43894
7047	48842	43887
7048	48849	43880
7049	48856	43873
7050	48863	43866
7051	48870	43859
7052	48876	43852
7053	48883	43845
7054	48890	43838
7055	48897	43832
7056	48905	43826
7057	48912	43819
7058	48920	43813
7059	48928	43806
7060	48936	43800
7061	48943	43794
7062	48951	43788
7063	48959	43781
7064	48966	43775
7065	48974	43769
7066	48982	43762
7067	48989	43756
7068	48997	43750
7069	49005	43744
7070	49013	43738
7071	49021	43732
7072	49028	43725
7073	49036	43719
7074	49043	43713
7075	49051	43707
7076	49059	43701
7077	49067	43694
7078	49074	43688
7079	49082	43682
7080	49089	43675
7081	49097	43669
7082	49105	43663
7083	49112	43656
7084	49120	43650
7085	49127	43643
7086	49133	43635
7087	49140	43629
7088	49147	43622
7089	49155	43615
7090	49161	43608
7091	49168	43601
7092	49175	43594
7093	49182	43587
7094	49189	43580
7095	49196	43573
7096	49203	43566
7097	49210	43560
7098	49217	43553
7099	49224	43546
7100	49231	43539
7101	49238	43532
7102	49245	43525
7103	49252	43518
7104	49259	43511
7105	49266	43504
7106	49273	43497
7107	49280	43491
7108	49287	43484
7109	49294	43477
7110	49301	43470
7111	49309	43464
7112	49316	43458
7113	49324	43451
7114	49332	43445
7115	49339	43439
7116	49347	43432
7117	49354	43426
7118	49362	43420
7119	49370	43413
7120	49377	43407
7121	49385	43400
7122	49393	43395
7123	49400	43388
7124	49408	43382
7125	49416	43376
7126	49423	43369
7127	49431	43363
7128	49439	43357
7129	49446	43351
7130	49454	43344
7131	49461	43337
7132	49469	43331
7133	49476	43324
7134	49483	43318
7135	49490	43311
7136	49497	43304
7137	49504	43297
7138	49511	43290
7139	49517	43283
7140	49525	43276
7141	49532	43269
7142	49539	43262
7143	49545	43255
7144	49552	43248
7145	49560	43242
7146	49567	43235
7147	49575	43229
7148	49581	43222
7149	49588	43215
7150	49595	43207
7151	49602	43200
7152	49609	43193
7153	49616	43187
7154	49623	43180
7155	49630	43173
7156	49637	43166
7157	49643	43159
7158	49650	43152
7159	49657	43145
7160	49664	43138
7161	49671	43131
7162	49678	43124
7163	49685	43117
7164	49692	43110
7165	49699	43103
7166	49706	43096
7167	49712	43089
7168	49719	43082
7169	49727	43076
7170	49734	43069
7171	49741	43062
7172	49747	43055
7173	49754	43048
7174	49761	43041
7175	49768	43034
7176	49775	43027
7177	49782	43020
7178	49789	43013
7179	49796	43006
7180	49803	42999
7181	49810	42992
7182	49817	42986
7183	49824	42979
7184	49831	42972
7185	49838	42965
7186	49847	42959
7187	49854	42953
7188	49862	42947
7189	49870	42941
7190	49878	42935
7191	49885	42928
7192	49893	42922
7193	49901	42916
7194	49908	42909
7195	49916	42903
7196	49924	42897
7197	49931	42890
7198	49939	42884
7199	49946	42878
7200	49954	42871
7201	49962	42865
7202	49970	42859
7203	49978	42853
7204	49986	42847
7205	49994	42841
7206	50001	42834
7207	50008	42827
7208	50016	42821
7209	50024	42815
7210	50031	42809
7211	50039	42802
7212	50047	42796
7213	50054	42790
7214	50062	42783
7215	50069	42777
7216	50077	42770
7217	50085	42764
7218	50092	42758
